Employee ID,Grant Number,Vest Date,Shares
193,222492,30-Jan-2016,"4,500"
193,222492,29-Feb-2016,375
193,222492,31-Mar-2016,375
193,222492,01-May-2016,375
193,222492,29-May-2016,375
193,222492,29-Jun-2016,375
193,222492,29-Jul-2016,375
193,222492,29-Aug-2016,375
193,222492,28-Sep-2016,375
193,222492,29-Oct-2016,375
193,222492,29-Nov-2016,375
193,222492,29-Dec-2016,375
193,222492,29-Jan-2017,375
193,222492,28-Feb-2017,375
193,222492,31-Mar-2017,375
193,222492,01-May-2017,375
193,222492,29-May-2017,375
193,222492,29-Jun-2017,375
193,222492,29-Jul-2017,375
193,222492,29-Aug-2017,375
193,222492,28-Sep-2017,375
193,222492,29-Oct-2017,375
193,222492,29-Nov-2017,375
193,222492,29-Dec-2017,375
193,222492,29-Jan-2018,375
193,222492,28-Feb-2018,375
193,222492,31-Mar-2018,375
193,222492,01-May-2018,375
193,222492,29-May-2018,375
193,222492,29-Jun-2018,375
193,222492,29-Jul-2018,375
193,222492,29-Aug-2018,375
193,222492,28-Sep-2018,375
193,222492,29-Oct-2018,375
193,222492,29-Nov-2018,375
193,222492,29-Dec-2018,375
193,222492,29-Jan-2019,375
194,222493,06-Feb-2016,"7,500"
194,222493,07-Mar-2016,625
194,222493,07-Apr-2016,625
194,222493,08-May-2016,625
194,222493,05-Jun-2016,625
194,222493,06-Jul-2016,625
194,222493,05-Aug-2016,625
194,222493,05-Sep-2016,625
194,222493,05-Oct-2016,625
194,222493,05-Nov-2016,625
194,222493,06-Dec-2016,625
194,222493,05-Jan-2017,625
194,222493,05-Feb-2017,625
194,222493,07-Mar-2017,625
194,222493,07-Apr-2017,625
194,222493,08-May-2017,625
194,222493,05-Jun-2017,625
194,222493,06-Jul-2017,625
194,222493,05-Aug-2017,625
194,222493,05-Sep-2017,625
194,222493,05-Oct-2017,625
194,222493,05-Nov-2017,625
194,222493,06-Dec-2017,625
194,222493,05-Jan-2018,625
194,222493,05-Feb-2018,625
194,222493,07-Mar-2018,625
194,222493,07-Apr-2018,625
194,222493,08-May-2018,625
194,222493,05-Jun-2018,625
194,222493,06-Jul-2018,625
194,222493,05-Aug-2018,625
194,222493,05-Sep-2018,625
194,222493,05-Oct-2018,625
194,222493,05-Nov-2018,625
194,222493,06-Dec-2018,625
194,222493,05-Jan-2019,625
194,222493,05-Feb-2019,625
195,222494,20-Feb-2016,"7,500"
195,222494,22-Mar-2016,625
195,222494,22-Apr-2016,625
195,222494,20-May-2016,625
195,222494,20-Jun-2016,625
195,222494,20-Jul-2016,625
195,222494,20-Aug-2016,625
195,222494,19-Sep-2016,625
195,222494,20-Oct-2016,625
195,222494,20-Nov-2016,625
195,222494,20-Dec-2016,625
195,222494,20-Jan-2017,625
195,222494,19-Feb-2017,625
195,222494,22-Mar-2017,625
195,222494,22-Apr-2017,625
195,222494,20-May-2017,625
195,222494,20-Jun-2017,625
195,222494,20-Jul-2017,625
195,222494,20-Aug-2017,625
195,222494,19-Sep-2017,625
195,222494,20-Oct-2017,625
195,222494,20-Nov-2017,625
195,222494,20-Dec-2017,625
195,222494,20-Jan-2018,625
195,222494,19-Feb-2018,625
195,222494,22-Mar-2018,625
195,222494,22-Apr-2018,625
195,222494,20-May-2018,625
195,222494,20-Jun-2018,625
195,222494,20-Jul-2018,625
195,222494,20-Aug-2018,625
195,222494,19-Sep-2018,625
195,222494,20-Oct-2018,625
195,222494,20-Nov-2018,625
195,222494,20-Dec-2018,625
195,222494,20-Jan-2019,625
195,222494,19-Feb-2019,625
196,222495,20-Feb-2016,"1,500"
196,222495,22-Mar-2016,125
196,222495,22-Apr-2016,125
196,222495,20-May-2016,125
196,222495,20-Jun-2016,125
196,222495,20-Jul-2016,125
196,222495,20-Aug-2016,125
196,222495,19-Sep-2016,125
196,222495,20-Oct-2016,125
196,222495,20-Nov-2016,125
196,222495,20-Dec-2016,125
196,222495,20-Jan-2017,125
196,222495,19-Feb-2017,125
196,222495,22-Mar-2017,125
196,222495,22-Apr-2017,125
196,222495,20-May-2017,125
196,222495,20-Jun-2017,125
196,222495,20-Jul-2017,125
196,222495,20-Aug-2017,125
196,222495,19-Sep-2017,125
196,222495,20-Oct-2017,125
196,222495,20-Nov-2017,125
196,222495,20-Dec-2017,125
196,222495,20-Jan-2018,125
196,222495,19-Feb-2018,125
196,222495,22-Mar-2018,125
196,222495,22-Apr-2018,125
196,222495,20-May-2018,125
196,222495,20-Jun-2018,125
196,222495,20-Jul-2018,125
196,222495,20-Aug-2018,125
196,222495,19-Sep-2018,125
196,222495,20-Oct-2018,125
196,222495,20-Nov-2018,125
196,222495,20-Dec-2018,125
196,222495,20-Jan-2019,125
196,222495,19-Feb-2019,125
197,222496,20-Feb-2016,"1,500"
197,222496,22-Mar-2016,125
197,222496,22-Apr-2016,125
197,222496,20-May-2016,125
197,222496,20-Jun-2016,125
197,222496,20-Jul-2016,125
197,222496,20-Aug-2016,125
197,222496,19-Sep-2016,125
197,222496,20-Oct-2016,125
197,222496,20-Nov-2016,125
197,222496,20-Dec-2016,125
197,222496,20-Jan-2017,125
197,222496,19-Feb-2017,125
197,222496,22-Mar-2017,125
197,222496,22-Apr-2017,125
197,222496,20-May-2017,125
197,222496,20-Jun-2017,125
197,222496,20-Jul-2017,125
197,222496,20-Aug-2017,125
197,222496,19-Sep-2017,125
197,222496,20-Oct-2017,125
197,222496,20-Nov-2017,125
197,222496,20-Dec-2017,125
197,222496,20-Jan-2018,125
197,222496,19-Feb-2018,125
197,222496,22-Mar-2018,125
197,222496,22-Apr-2018,125
197,222496,20-May-2018,125
197,222496,20-Jun-2018,125
197,222496,20-Jul-2018,125
197,222496,20-Aug-2018,125
197,222496,19-Sep-2018,125
197,222496,20-Oct-2018,125
197,222496,20-Nov-2018,125
197,222496,20-Dec-2018,125
197,222496,20-Jan-2019,125
197,222496,19-Feb-2019,125
198,222497,20-Feb-2016,"7,500"
198,222497,22-Mar-2016,625
198,222497,22-Apr-2016,625
198,222497,20-May-2016,625
198,222497,20-Jun-2016,625
198,222497,20-Jul-2016,625
198,222497,20-Aug-2016,625
198,222497,19-Sep-2016,625
198,222497,20-Oct-2016,625
198,222497,20-Nov-2016,625
198,222497,20-Dec-2016,625
198,222497,20-Jan-2017,625
198,222497,19-Feb-2017,625
198,222497,22-Mar-2017,625
198,222497,22-Apr-2017,625
198,222497,20-May-2017,625
198,222497,20-Jun-2017,625
198,222497,20-Jul-2017,625
198,222497,20-Aug-2017,625
198,222497,19-Sep-2017,625
198,222497,20-Oct-2017,625
198,222497,20-Nov-2017,625
198,222497,20-Dec-2017,625
198,222497,20-Jan-2018,625
198,222497,19-Feb-2018,625
198,222497,22-Mar-2018,625
198,222497,22-Apr-2018,625
198,222497,20-May-2018,625
198,222497,20-Jun-2018,625
198,222497,20-Jul-2018,625
198,222497,20-Aug-2018,625
198,222497,19-Sep-2018,625
198,222497,20-Oct-2018,625
198,222497,20-Nov-2018,625
198,222497,20-Dec-2018,625
198,222497,20-Jan-2019,625
198,222497,19-Feb-2019,625
199,222498,20-Feb-2016,"13,500"
199,222498,22-Mar-2016,"1,125"
199,222498,22-Apr-2016,"1,125"
199,222498,20-May-2016,"1,125"
199,222498,20-Jun-2016,"1,125"
199,222498,20-Jul-2016,"1,125"
199,222498,20-Aug-2016,"1,125"
199,222498,19-Sep-2016,"1,125"
199,222498,20-Oct-2016,"1,125"
199,222498,20-Nov-2016,"1,125"
199,222498,20-Dec-2016,"1,125"
199,222498,20-Jan-2017,"1,125"
199,222498,19-Feb-2017,"1,125"
199,222498,22-Mar-2017,"1,125"
199,222498,22-Apr-2017,"1,125"
199,222498,20-May-2017,"1,125"
199,222498,20-Jun-2017,"1,125"
199,222498,20-Jul-2017,"1,125"
199,222498,20-Aug-2017,"1,125"
199,222498,19-Sep-2017,"1,125"
199,222498,20-Oct-2017,"1,125"
199,222498,20-Nov-2017,"1,125"
199,222498,20-Dec-2017,"1,125"
199,222498,20-Jan-2018,"1,125"
199,222498,19-Feb-2018,"1,125"
199,222498,22-Mar-2018,"1,125"
199,222498,22-Apr-2018,"1,125"
199,222498,20-May-2018,"1,125"
199,222498,20-Jun-2018,"1,125"
199,222498,20-Jul-2018,"1,125"
199,222498,20-Aug-2018,"1,125"
199,222498,19-Sep-2018,"1,125"
199,222498,20-Oct-2018,"1,125"
199,222498,20-Nov-2018,"1,125"
199,222498,20-Dec-2018,"1,125"
199,222498,20-Jan-2019,"1,125"
199,222498,19-Feb-2019,"1,125"
200,222499,20-Feb-2016,"3,000"
200,222499,22-Mar-2016,250
200,222499,22-Apr-2016,250
200,222499,20-May-2016,250
200,222499,20-Jun-2016,250
200,222499,20-Jul-2016,250
200,222499,20-Aug-2016,250
200,222499,19-Sep-2016,250
200,222499,20-Oct-2016,250
200,222499,20-Nov-2016,250
200,222499,20-Dec-2016,250
200,222499,20-Jan-2017,250
200,222499,19-Feb-2017,250
200,222499,22-Mar-2017,250
200,222499,22-Apr-2017,250
200,222499,20-May-2017,250
200,222499,20-Jun-2017,250
200,222499,20-Jul-2017,250
200,222499,20-Aug-2017,250
200,222499,19-Sep-2017,250
200,222499,20-Oct-2017,250
200,222499,20-Nov-2017,250
200,222499,20-Dec-2017,250
200,222499,20-Jan-2018,250
200,222499,19-Feb-2018,250
200,222499,22-Mar-2018,250
200,222499,22-Apr-2018,250
200,222499,20-May-2018,250
200,222499,20-Jun-2018,250
200,222499,20-Jul-2018,250
200,222499,20-Aug-2018,250
200,222499,19-Sep-2018,250
200,222499,20-Oct-2018,250
200,222499,20-Nov-2018,250
200,222499,20-Dec-2018,250
200,222499,20-Jan-2019,250
200,222499,19-Feb-2019,250
201,222500,20-Feb-2016,"7,500"
201,222500,22-Mar-2016,625
201,222500,22-Apr-2016,625
201,222500,20-May-2016,625
201,222500,20-Jun-2016,625
201,222500,20-Jul-2016,625
201,222500,20-Aug-2016,625
201,222500,19-Sep-2016,625
201,222500,20-Oct-2016,625
201,222500,20-Nov-2016,625
201,222500,20-Dec-2016,625
201,222500,20-Jan-2017,625
201,222500,19-Feb-2017,625
201,222500,22-Mar-2017,625
201,222500,22-Apr-2017,625
201,222500,20-May-2017,625
201,222500,20-Jun-2017,625
201,222500,20-Jul-2017,625
201,222500,20-Aug-2017,625
201,222500,19-Sep-2017,625
201,222500,20-Oct-2017,625
201,222500,20-Nov-2017,625
201,222500,20-Dec-2017,625
201,222500,20-Jan-2018,625
201,222500,19-Feb-2018,625
201,222500,22-Mar-2018,625
201,222500,22-Apr-2018,625
201,222500,20-May-2018,625
201,222500,20-Jun-2018,625
201,222500,20-Jul-2018,625
201,222500,20-Aug-2018,625
201,222500,19-Sep-2018,625
201,222500,20-Oct-2018,625
201,222500,20-Nov-2018,625
201,222500,20-Dec-2018,625
201,222500,20-Jan-2019,625
201,222500,19-Feb-2019,625
202,222501,20-Feb-2016,"13,500"
202,222501,22-Mar-2016,"1,125"
202,222501,22-Apr-2016,"1,125"
202,222501,20-May-2016,"1,125"
202,222501,20-Jun-2016,"1,125"
202,222501,20-Jul-2016,"1,125"
202,222501,20-Aug-2016,"1,125"
202,222501,19-Sep-2016,"1,125"
202,222501,20-Oct-2016,"1,125"
202,222501,20-Nov-2016,"1,125"
202,222501,20-Dec-2016,"1,125"
202,222501,20-Jan-2017,"1,125"
202,222501,19-Feb-2017,"1,125"
202,222501,22-Mar-2017,"1,125"
202,222501,22-Apr-2017,"1,125"
202,222501,20-May-2017,"1,125"
202,222501,20-Jun-2017,"1,125"
202,222501,20-Jul-2017,"1,125"
202,222501,20-Aug-2017,"1,125"
202,222501,19-Sep-2017,"1,125"
202,222501,20-Oct-2017,"1,125"
202,222501,20-Nov-2017,"1,125"
202,222501,20-Dec-2017,"1,125"
202,222501,20-Jan-2018,"1,125"
202,222501,19-Feb-2018,"1,125"
202,222501,22-Mar-2018,"1,125"
202,222501,22-Apr-2018,"1,125"
202,222501,20-May-2018,"1,125"
202,222501,20-Jun-2018,"1,125"
202,222501,20-Jul-2018,"1,125"
202,222501,20-Aug-2018,"1,125"
202,222501,19-Sep-2018,"1,125"
202,222501,20-Oct-2018,"1,125"
202,222501,20-Nov-2018,"1,125"
202,222501,20-Dec-2018,"1,125"
202,222501,20-Jan-2019,"1,125"
202,222501,19-Feb-2019,"1,125"
203,222502,20-Feb-2016,"7,500"
203,222502,22-Mar-2016,625
203,222502,22-Apr-2016,625
203,222502,20-May-2016,625
203,222502,20-Jun-2016,625
203,222502,20-Jul-2016,625
203,222502,20-Aug-2016,625
203,222502,19-Sep-2016,625
203,222502,20-Oct-2016,625
203,222502,20-Nov-2016,625
203,222502,20-Dec-2016,625
203,222502,20-Jan-2017,625
203,222502,19-Feb-2017,625
203,222502,22-Mar-2017,625
203,222502,22-Apr-2017,625
203,222502,20-May-2017,625
203,222502,20-Jun-2017,625
203,222502,20-Jul-2017,625
203,222502,20-Aug-2017,625
203,222502,19-Sep-2017,625
203,222502,20-Oct-2017,625
203,222502,20-Nov-2017,625
203,222502,20-Dec-2017,625
203,222502,20-Jan-2018,625
203,222502,19-Feb-2018,625
203,222502,22-Mar-2018,625
203,222502,22-Apr-2018,625
203,222502,20-May-2018,625
203,222502,20-Jun-2018,625
203,222502,20-Jul-2018,625
203,222502,20-Aug-2018,625
203,222502,19-Sep-2018,625
203,222502,20-Oct-2018,625
203,222502,20-Nov-2018,625
203,222502,20-Dec-2018,625
203,222502,20-Jan-2019,625
203,222502,19-Feb-2019,625
204,222503,20-Feb-2016,"1,500"
204,222503,22-Mar-2016,125
204,222503,22-Apr-2016,125
204,222503,20-May-2016,125
204,222503,20-Jun-2016,125
204,222503,20-Jul-2016,125
204,222503,20-Aug-2016,125
204,222503,19-Sep-2016,125
204,222503,20-Oct-2016,125
204,222503,20-Nov-2016,125
204,222503,20-Dec-2016,125
204,222503,20-Jan-2017,125
204,222503,19-Feb-2017,125
204,222503,22-Mar-2017,125
204,222503,22-Apr-2017,125
204,222503,20-May-2017,125
204,222503,20-Jun-2017,125
204,222503,20-Jul-2017,125
204,222503,20-Aug-2017,125
204,222503,19-Sep-2017,125
204,222503,20-Oct-2017,125
204,222503,20-Nov-2017,125
204,222503,20-Dec-2017,125
204,222503,20-Jan-2018,125
204,222503,19-Feb-2018,125
204,222503,22-Mar-2018,125
204,222503,22-Apr-2018,125
204,222503,20-May-2018,125
204,222503,20-Jun-2018,125
204,222503,20-Jul-2018,125
204,222503,20-Aug-2018,125
204,222503,19-Sep-2018,125
204,222503,20-Oct-2018,125
204,222503,20-Nov-2018,125
204,222503,20-Dec-2018,125
204,222503,20-Jan-2019,125
204,222503,19-Feb-2019,125
205,222504,20-Feb-2016,"4,500"
205,222504,22-Mar-2016,375
205,222504,22-Apr-2016,375
205,222504,20-May-2016,375
205,222504,20-Jun-2016,375
205,222504,20-Jul-2016,375
205,222504,20-Aug-2016,375
205,222504,19-Sep-2016,375
205,222504,20-Oct-2016,375
205,222504,20-Nov-2016,375
205,222504,20-Dec-2016,375
205,222504,20-Jan-2017,375
205,222504,19-Feb-2017,375
205,222504,22-Mar-2017,375
205,222504,22-Apr-2017,375
205,222504,20-May-2017,375
205,222504,20-Jun-2017,375
205,222504,20-Jul-2017,375
205,222504,20-Aug-2017,375
205,222504,19-Sep-2017,375
205,222504,20-Oct-2017,375
205,222504,20-Nov-2017,375
205,222504,20-Dec-2017,375
205,222504,20-Jan-2018,375
205,222504,19-Feb-2018,375
205,222504,22-Mar-2018,375
205,222504,22-Apr-2018,375
205,222504,20-May-2018,375
205,222504,20-Jun-2018,375
205,222504,20-Jul-2018,375
205,222504,20-Aug-2018,375
205,222504,19-Sep-2018,375
205,222504,20-Oct-2018,375
205,222504,20-Nov-2018,375
205,222504,20-Dec-2018,375
205,222504,20-Jan-2019,375
205,222504,19-Feb-2019,375
206,222505,20-Feb-2016,750
206,222505,22-Mar-2016,62
206,222505,22-Apr-2016,62
206,222505,20-May-2016,63
206,222505,20-Jun-2016,62
206,222505,20-Jul-2016,62
206,222505,20-Aug-2016,63
206,222505,19-Sep-2016,62
206,222505,20-Oct-2016,62
206,222505,20-Nov-2016,63
206,222505,20-Dec-2016,62
206,222505,20-Jan-2017,62
206,222505,19-Feb-2017,63
206,222505,22-Mar-2017,62
206,222505,22-Apr-2017,62
206,222505,20-May-2017,63
206,222505,20-Jun-2017,62
206,222505,20-Jul-2017,62
206,222505,20-Aug-2017,63
206,222505,19-Sep-2017,62
206,222505,20-Oct-2017,62
206,222505,20-Nov-2017,63
206,222505,20-Dec-2017,62
206,222505,20-Jan-2018,62
206,222505,19-Feb-2018,63
206,222505,22-Mar-2018,62
206,222505,22-Apr-2018,62
206,222505,20-May-2018,63
206,222505,20-Jun-2018,62
206,222505,20-Jul-2018,62
206,222505,20-Aug-2018,63
206,222505,19-Sep-2018,62
206,222505,20-Oct-2018,62
206,222505,20-Nov-2018,63
206,222505,20-Dec-2018,62
206,222505,20-Jan-2019,62
206,222505,19-Feb-2019,63
207,222506,20-Feb-2016,"13,800"
207,222506,22-Mar-2016,"1,150"
207,222506,22-Apr-2016,"1,150"
207,222506,20-May-2016,"1,150"
207,222506,20-Jun-2016,"1,150"
207,222506,20-Jul-2016,"1,150"
207,222506,20-Aug-2016,"1,150"
207,222506,19-Sep-2016,"1,150"
207,222506,20-Oct-2016,"1,150"
207,222506,20-Nov-2016,"1,150"
207,222506,20-Dec-2016,"1,150"
207,222506,20-Jan-2017,"1,150"
207,222506,19-Feb-2017,"1,150"
207,222506,22-Mar-2017,"1,150"
207,222506,22-Apr-2017,"1,150"
207,222506,20-May-2017,"1,150"
207,222506,20-Jun-2017,"1,150"
207,222506,20-Jul-2017,"1,150"
207,222506,20-Aug-2017,"1,150"
207,222506,19-Sep-2017,"1,150"
207,222506,20-Oct-2017,"1,150"
207,222506,20-Nov-2017,"1,150"
207,222506,20-Dec-2017,"1,150"
207,222506,20-Jan-2018,"1,150"
207,222506,19-Feb-2018,"1,150"
207,222506,22-Mar-2018,"1,150"
207,222506,22-Apr-2018,"1,150"
207,222506,20-May-2018,"1,150"
207,222506,20-Jun-2018,"1,150"
207,222506,20-Jul-2018,"1,150"
207,222506,20-Aug-2018,"1,150"
207,222506,19-Sep-2018,"1,150"
207,222506,20-Oct-2018,"1,150"
207,222506,20-Nov-2018,"1,150"
207,222506,20-Dec-2018,"1,150"
207,222506,20-Jan-2019,"1,150"
207,222506,19-Feb-2019,"1,150"
208,222507,25-Mar-2016,"1,500"
208,222507,25-Apr-2016,125
208,222507,23-May-2016,125
208,222507,23-Jun-2016,125
208,222507,23-Jul-2016,125
208,222507,23-Aug-2016,125
208,222507,22-Sep-2016,125
208,222507,23-Oct-2016,125
208,222507,23-Nov-2016,125
208,222507,23-Dec-2016,125
208,222507,23-Jan-2017,125
208,222507,22-Feb-2017,125
208,222507,25-Mar-2017,125
208,222507,25-Apr-2017,125
208,222507,23-May-2017,125
208,222507,23-Jun-2017,125
208,222507,23-Jul-2017,125
208,222507,23-Aug-2017,125
208,222507,22-Sep-2017,125
208,222507,23-Oct-2017,125
208,222507,23-Nov-2017,125
208,222507,23-Dec-2017,125
208,222507,23-Jan-2018,125
208,222507,22-Feb-2018,125
208,222507,25-Mar-2018,125
208,222507,25-Apr-2018,125
208,222507,23-May-2018,125
208,222507,23-Jun-2018,125
208,222507,23-Jul-2018,125
208,222507,23-Aug-2018,125
208,222507,22-Sep-2018,125
208,222507,23-Oct-2018,125
208,222507,23-Nov-2018,125
208,222507,23-Dec-2018,125
208,222507,23-Jan-2019,125
208,222507,22-Feb-2019,125
208,222507,25-Mar-2019,125
209,222508,25-Mar-2016,"1,875"
209,222508,25-Apr-2016,156
209,222508,23-May-2016,156
209,222508,23-Jun-2016,156
209,222508,23-Jul-2016,156
209,222508,23-Aug-2016,156
209,222508,22-Sep-2016,156
209,222508,23-Oct-2016,156
209,222508,23-Nov-2016,156
209,222508,23-Dec-2016,156
209,222508,23-Jan-2017,156
209,222508,22-Feb-2017,156
209,222508,25-Mar-2017,156
209,222508,25-Apr-2017,156
209,222508,23-May-2017,156
209,222508,23-Jun-2017,156
209,222508,23-Jul-2017,156
209,222508,23-Aug-2017,156
209,222508,22-Sep-2017,156
209,222508,23-Oct-2017,156
209,222508,23-Nov-2017,156
209,222508,23-Dec-2017,156
209,222508,23-Jan-2018,156
209,222508,22-Feb-2018,156
209,222508,25-Mar-2018,156
209,222508,25-Apr-2018,156
209,222508,23-May-2018,156
209,222508,23-Jun-2018,156
209,222508,23-Jul-2018,156
209,222508,23-Aug-2018,156
209,222508,22-Sep-2018,156
209,222508,23-Oct-2018,156
209,222508,23-Nov-2018,156
209,222508,23-Dec-2018,156
209,222508,23-Jan-2019,156
209,222508,22-Feb-2019,156
209,222508,25-Mar-2019,156
210,222509,25-Mar-2016,"1,500"
210,222509,25-Apr-2016,125
210,222509,23-May-2016,125
210,222509,23-Jun-2016,125
210,222509,23-Jul-2016,125
210,222509,23-Aug-2016,125
210,222509,22-Sep-2016,125
210,222509,23-Oct-2016,125
210,222509,23-Nov-2016,125
210,222509,23-Dec-2016,125
210,222509,23-Jan-2017,125
210,222509,22-Feb-2017,125
210,222509,25-Mar-2017,125
210,222509,25-Apr-2017,125
210,222509,23-May-2017,125
210,222509,23-Jun-2017,125
210,222509,23-Jul-2017,125
210,222509,23-Aug-2017,125
210,222509,22-Sep-2017,125
210,222509,23-Oct-2017,125
210,222509,23-Nov-2017,125
210,222509,23-Dec-2017,125
210,222509,23-Jan-2018,125
210,222509,22-Feb-2018,125
210,222509,25-Mar-2018,125
210,222509,25-Apr-2018,125
210,222509,23-May-2018,125
210,222509,23-Jun-2018,125
210,222509,23-Jul-2018,125
210,222509,23-Aug-2018,125
210,222509,22-Sep-2018,125
210,222509,23-Oct-2018,125
210,222509,23-Nov-2018,125
210,222509,23-Dec-2018,125
210,222509,23-Jan-2019,125
210,222509,22-Feb-2019,125
210,222509,25-Mar-2019,125
211,222510,25-Mar-2016,"1,125"
211,222510,25-Apr-2016,94
211,222510,23-May-2016,94
211,222510,23-Jun-2016,94
211,222510,23-Jul-2016,94
211,222510,23-Aug-2016,94
211,222510,22-Sep-2016,94
211,222510,23-Oct-2016,94
211,222510,23-Nov-2016,94
211,222510,23-Dec-2016,94
211,222510,23-Jan-2017,94
211,222510,22-Feb-2017,94
211,222510,25-Mar-2017,94
211,222510,25-Apr-2017,94
211,222510,23-May-2017,94
211,222510,23-Jun-2017,94
211,222510,23-Jul-2017,94
211,222510,23-Aug-2017,94
211,222510,22-Sep-2017,94
211,222510,23-Oct-2017,94
211,222510,23-Nov-2017,94
211,222510,23-Dec-2017,94
211,222510,23-Jan-2018,94
211,222510,22-Feb-2018,94
211,222510,25-Mar-2018,94
211,222510,25-Apr-2018,94
211,222510,23-May-2018,94
211,222510,23-Jun-2018,94
211,222510,23-Jul-2018,94
211,222510,23-Aug-2018,94
211,222510,22-Sep-2018,94
211,222510,23-Oct-2018,94
211,222510,23-Nov-2018,94
211,222510,23-Dec-2018,94
211,222510,23-Jan-2019,94
211,222510,22-Feb-2019,94
211,222510,25-Mar-2019,94
212,222511,25-Mar-2016,"1,500"
212,222511,25-Apr-2016,125
212,222511,23-May-2016,125
212,222511,23-Jun-2016,125
212,222511,23-Jul-2016,125
212,222511,23-Aug-2016,125
212,222511,22-Sep-2016,125
212,222511,23-Oct-2016,125
212,222511,23-Nov-2016,125
212,222511,23-Dec-2016,125
212,222511,23-Jan-2017,125
212,222511,22-Feb-2017,125
212,222511,25-Mar-2017,125
212,222511,25-Apr-2017,125
212,222511,23-May-2017,125
212,222511,23-Jun-2017,125
212,222511,23-Jul-2017,125
212,222511,23-Aug-2017,125
212,222511,22-Sep-2017,125
212,222511,23-Oct-2017,125
212,222511,23-Nov-2017,125
212,222511,23-Dec-2017,125
212,222511,23-Jan-2018,125
212,222511,22-Feb-2018,125
212,222511,25-Mar-2018,125
212,222511,25-Apr-2018,125
212,222511,23-May-2018,125
212,222511,23-Jun-2018,125
212,222511,23-Jul-2018,125
212,222511,23-Aug-2018,125
212,222511,22-Sep-2018,125
212,222511,23-Oct-2018,125
212,222511,23-Nov-2018,125
212,222511,23-Dec-2018,125
212,222511,23-Jan-2019,125
212,222511,22-Feb-2019,125
212,222511,25-Mar-2019,125
213,222512,27-Apr-2015,"10,125"
213,222512,06-May-2015,563
213,222512,04-Jun-2015,563
213,222512,05-Jul-2015,563
213,222512,04-Aug-2015,563
213,222512,04-Sep-2015,563
213,222512,04-Oct-2015,563
213,222512,04-Nov-2015,563
213,222512,05-Dec-2015,563
213,222512,04-Jan-2016,563
213,222512,04-Feb-2016,563
213,222512,05-Mar-2016,563
213,222512,05-Apr-2016,563
213,222512,06-May-2016,563
213,222512,03-Jun-2016,563
213,222512,04-Jul-2016,563
213,222512,03-Aug-2016,563
213,222512,03-Sep-2016,563
213,222512,03-Oct-2016,563
213,222512,03-Nov-2016,563
213,222512,04-Dec-2016,563
213,222512,03-Jan-2017,563
213,222512,03-Feb-2017,563
213,222512,05-Mar-2017,563
213,222512,05-Apr-2017,563
213,222512,06-May-2017,563
213,222512,03-Jun-2017,563
213,222512,04-Jul-2017,563
213,222512,03-Aug-2017,563
213,222512,03-Sep-2017,563
213,222512,03-Oct-2017,563
214,222513,25-Mar-2016,"6,000"
214,222513,25-Apr-2016,500
214,222513,23-May-2016,500
214,222513,23-Jun-2016,500
214,222513,23-Jul-2016,500
214,222513,23-Aug-2016,500
214,222513,22-Sep-2016,500
214,222513,23-Oct-2016,500
214,222513,23-Nov-2016,500
214,222513,23-Dec-2016,500
214,222513,23-Jan-2017,500
214,222513,22-Feb-2017,500
214,222513,25-Mar-2017,500
214,222513,25-Apr-2017,500
214,222513,23-May-2017,500
214,222513,23-Jun-2017,500
214,222513,23-Jul-2017,500
214,222513,23-Aug-2017,500
214,222513,22-Sep-2017,500
214,222513,23-Oct-2017,500
214,222513,23-Nov-2017,500
214,222513,23-Dec-2017,500
214,222513,23-Jan-2018,500
214,222513,22-Feb-2018,500
214,222513,25-Mar-2018,500
214,222513,25-Apr-2018,500
214,222513,23-May-2018,500
214,222513,23-Jun-2018,500
214,222513,23-Jul-2018,500
214,222513,23-Aug-2018,500
214,222513,22-Sep-2018,500
214,222513,23-Oct-2018,500
214,222513,23-Nov-2018,500
214,222513,23-Dec-2018,500
214,222513,23-Jan-2019,500
214,222513,22-Feb-2019,500
214,222513,25-Mar-2019,500
215,222514,25-Mar-2016,"1,500"
215,222514,25-Apr-2016,125
215,222514,23-May-2016,125
215,222514,23-Jun-2016,125
215,222514,23-Jul-2016,125
215,222514,23-Aug-2016,125
215,222514,22-Sep-2016,125
215,222514,23-Oct-2016,125
215,222514,23-Nov-2016,125
215,222514,23-Dec-2016,125
215,222514,23-Jan-2017,125
215,222514,22-Feb-2017,125
215,222514,25-Mar-2017,125
215,222514,25-Apr-2017,125
215,222514,23-May-2017,125
215,222514,23-Jun-2017,125
215,222514,23-Jul-2017,125
215,222514,23-Aug-2017,125
215,222514,22-Sep-2017,125
215,222514,23-Oct-2017,125
215,222514,23-Nov-2017,125
215,222514,23-Dec-2017,125
215,222514,23-Jan-2018,125
215,222514,22-Feb-2018,125
215,222514,25-Mar-2018,125
215,222514,25-Apr-2018,125
215,222514,23-May-2018,125
215,222514,23-Jun-2018,125
215,222514,23-Jul-2018,125
215,222514,23-Aug-2018,125
215,222514,22-Sep-2018,125
215,222514,23-Oct-2018,125
215,222514,23-Nov-2018,125
215,222514,23-Dec-2018,125
215,222514,23-Jan-2019,125
215,222514,22-Feb-2019,125
215,222514,25-Mar-2019,125
216,222515,25-Mar-2016,750
216,222515,25-Apr-2016,62
216,222515,23-May-2016,62
216,222515,23-Jun-2016,63
216,222515,23-Jul-2016,62
